item_id,category_id
178735,1652.0
178739,1233.0
178742,1114.0
178743,1301.0
178744,1250.0
178747,535.0
178750,496.0
178754,64.0
178761,1094.0
178762,126.0
178763,1247.0
178766,739.0
178769,739.0
178770,789.0
178774,769.0
178775,374.0
178777,65.0
178779,406.0
178781,730.0
178785,1277.0
178787,1265.0
178788,366.0
178789,
178790,1533.0
178792,360.0
178794,1504.0
178795,1358.0
178796,1135.0
178797,282.0
178799,936.0
178802,936.0
178803,
178807,
178808,464.0
178812,
178815,959.0
178832,1205.0
178837,869.0
178838,
178843,769.0
178844,806.0
178851,
178853,1186.0
178854,429.0
178855,1483.0
178856,
178857,633.0
178858,48.0
178859,1069.0
178861,1385.0
178862,1.0
178870,34.0
178873,459.0
178874,48.0
178877,1303.0
178879,683.0
178890,342.0
178891,51.0
178892,984.0
178893,239.0
178894,844.0
178902,769.0
178903,479.0
178905,828.0
178906,342.0
178908,1248.0
178911,
178912,618.0
178914,
178916,744.0
178918,1171.0
178919,999.0
178922,
178927,3.0
178932,
178935,1623.0
178936,1483.0
178939,1231.0
178944,1051.0
178945,1295.0
178947,256.0
178950,358.0
178953,619.0
178955,769.0
178959,
178961,
178974,342.0
178975,337.0
178978,1221.0
178981,606.0
178984,1103.0
178985,619.0
178988,342.0
178990,
178991,1135.0
178994,1191.0
178997,
178999,484.0
179001,84.0
179003,1421.0
179005,936.0
179006,1378.0
179007,789.0
179008,1483.0
179011,1483.0
179012,782.0
179013,1542.0
179018,1135.0
179019,958.0
179021,
179024,1493.0
179031,130.0
179033,268.0
179039,619.0
179043,806.0
179045,
179047,1165.0
179049,529.0
179050,1163.0
179052,1279.0
179057,1084.0
179060,1312.0
179061,1477.0
179063,
179065,1018.0
179066,131.0
179067,126.0
179068,769.0
179070,386.0
179072,1051.0
179083,1503.0
179086,1429.0
179088,56.0
179090,1384.0
179093,1029.0
179094,1172.0
179095,229.0
179097,
179099,1542.0
179104,769.0
179106,1051.0
179107,
179110,434.0
179111,
179112,1344.0
179114,1173.0
179118,739.0
179122,1255.0
179123,
179124,414.0
179125,
179126,491.0
179127,1567.0
179129,196.0
179130,208.0
179135,547.0
179136,491.0
179137,1514.0
179138,
179140,1286.0
179147,769.0
179151,1680.0
179156,
179158,
179159,386.0
179162,290.0
179168,358.0
179169,
179173,904.0
179177,936.0
179178,406.0
179179,84.0
179181,769.0
179183,618.0
179185,1421.0
179191,1051.0
179192,845.0
179196,730.0
179197,67.0
179198,
179199,1625.0
179203,196.0
179207,516.0
179208,1279.0
179209,525.0
179214,
179215,769.0
179216,518.0
179219,1375.0
179222,
179223,
179224,1483.0
179225,1321.0
179228,1483.0
179233,570.0
179235,1666.0
179236,828.0
179238,1221.0
179240,1535.0
179246,1378.0
179250,84.0
179255,242.0
179256,959.0
179257,1404.0
179258,1098.0
179264,1069.0
179267,619.0
179268,1250.0
179271,1680.0
179272,973.0
179274,491.0
179277,572.0
179281,1378.0
179285,1375.0
179286,
179287,1403.0
179288,
179289,1135.0
179290,531.0
179294,
179295,988.0
179297,342.0
179301,1248.0
179311,1040.0
179312,295.0
179314,1244.0
179316,48.0
179317,29.0
179318,928.0
179319,
179322,
179325,683.0
179327,1628.0
179328,352.0
179329,1574.0
179332,256.0
179340,333.0
179342,267.0
179344,
179345,1680.0
179349,686.0
179351,5.0
179352,
179353,1026.0
179356,1339.0
179361,746.0
179362,1173.0
179363,1653.0
179367,1483.0
179369,479.0
179371,1373.0
179372,1573.0
179378,769.0
179379,
179382,1007.0
179383,1220.0
179385,429.0
179395,1017.0
179399,219.0
179400,196.0
179408,1652.0
179409,1373.0
179411,1250.0
179412,
179413,914.0
179419,
179430,926.0
179431,1412.0
179432,524.0
179433,242.0
179434,1593.0
179435,1310.0
179436,1173.0
179438,1393.0
179444,730.0
179451,491.0
179452,564.0
179455,959.0
179457,769.0
179461,
179465,1638.0
179467,65.0
179468,1483.0
179470,1279.0
179475,
179476,1680.0
179482,64.0
179483,56.0
179488,1578.0
179489,463.0
179490,459.0
179493,
179494,984.0
179496,1053.0
179498,366.0
179499,1659.0
179502,1652.0
179503,421.0
179504,209.0
179507,1.0
179508,707.0
179509,1404.0
179514,921.0
179515,
179516,1163.0
179520,633.0
179522,1051.0
179523,656.0
179525,1317.0
179526,72.0
179527,646.0
179533,1404.0
179535,1040.0
179538,628.0
179539,1221.0
179541,302.0
179542,131.0
179547,320.0
179552,1659.0
179557,988.0
179559,421.0
179561,1573.0
179567,209.0
179570,72.0
179572,
179576,1250.0
179577,1441.0
179578,1051.0
179599,1221.0
179601,1192.0
179604,
179610,1179.0
179611,
179612,1650.0
179614,1286.0
179616,
179626,799.0
179627,256.0
179628,1298.0
179634,1171.0
179636,272.0
179643,1378.0
179646,
179647,1574.0
179650,1026.0
179652,1645.0
179655,
179656,
179659,48.0
179661,769.0
179663,1256.0
179666,599.0
179667,242.0
179670,
179672,769.0
179675,1454.0
179676,429.0
179683,
179684,529.0
179689,624.0
179691,618.0
179694,1051.0
179696,1578.0
179704,741.0
179705,411.0
179709,1680.0
179711,227.0
179712,1188.0
179713,800.0
179714,1011.0
179716,1680.0
179717,228.0
179719,1477.0
179725,1117.0
179727,535.0
179728,242.0
179729,438.0
179730,598.0
179733,65.0
179736,
179739,1220.0
179740,1403.0
179743,936.0
179744,1679.0
179747,1653.0
179749,1221.0
179751,769.0
179753,3.0
179755,
179756,1070.0
179758,1483.0
179761,342.0
179774,84.0
179776,686.0
179784,1220.0
179785,1250.0
179787,1113.0
179788,774.0
179789,1051.0
179790,1680.0
179792,333.0
179793,1265.0
179795,130.0
179796,
179799,1676.0
179801,256.0
179804,1255.0
179807,822.0
179809,209.0
179811,1694.0
179813,1219.0
179814,1255.0
179816,
179818,135.0
179822,936.0
179825,48.0
179834,707.0
179837,
179841,1595.0
179843,1172.0
179847,1051.0
179849,
179851,589.0
179856,1279.0
179857,
179858,1593.0
179859,704.0
179861,598.0
179862,34.0
179863,936.0
179864,1483.0
179866,1076.0
179869,1076.0
179871,1493.0
179877,84.0
179880,242.0
179885,
179886,84.0
179890,618.0
179892,1085.0
179899,578.0
179901,1690.0
179906,333.0
179908,337.0
179909,316.0
179910,491.0
179924,1312.0
179929,
179930,50.0
179931,967.0
179932,828.0
179939,844.0
179943,959.0
179947,828.0
179948,558.0
179949,769.0
179955,
179959,610.0
179962,1051.0
179967,317.0
179972,549.0
179973,
179975,1255.0
179980,50.0
179985,360.0
179987,230.0
179988,1302.0
179990,227.0
179991,84.0
179992,997.0
179993,342.0
180002,
180003,491.0
180005,
180009,758.0
180010,1073.0
180012,227.0
180014,494.0
180016,1375.0
180017,491.0
180018,1355.0
180022,508.0
180028,
180030,1191.0
180031,
180046,1018.0
180051,41.0
180055,
180056,789.0
180057,1205.0
180058,1244.0
180061,64.0
180063,1070.0
180065,219.0
180068,282.0
180079,1680.0
180080,366.0
180082,1135.0
180084,575.0
180086,575.0
180087,1577.0
180088,1375.0
180092,1694.0
180093,988.0
180096,1567.0
180097,822.0
180099,598.0
180101,769.0
180102,914.0
180104,683.0
180107,1172.0
180110,1565.0
180114,1339.0
180115,371.0
180116,
180125,1477.0
180126,50.0
180128,274.0
180129,209.0
180130,1254.0
180137,769.0
180139,1639.0
180142,65.0
180145,1018.0
180147,1565.0
180154,427.0
180157,
180158,
180163,1384.0
180165,491.0
180166,1378.0
180176,
180177,1026.0
180178,421.0
180182,725.0
180183,131.0
180187,1135.0
180189,491.0
180190,
180194,635.0
180197,707.0
180199,209.0
180200,782.0
180204,1355.0
180206,1085.0
180208,
180211,628.0
180212,914.0
180214,82.0
180219,406.0
180223,
180226,
180227,227.0
180231,1279.0
180232,72.0
180234,
180239,1250.0
180241,1069.0
180245,769.0
180248,
180252,730.0
180253,1373.0
180255,958.0
180258,434.0
180259,
180261,
180262,1233.0
180264,1277.0
180266,3.0
180269,936.0
180271,
180272,352.0
180274,84.0
180275,209.0
180276,
180280,
180288,
180289,1343.0
180290,619.0
180293,1221.0
180294,959.0
180301,1407.0
180303,
180305,1589.0
180310,
180313,921.0
180314,1051.0
180316,209.0
180317,1078.0
180320,196.0
180321,769.0
180323,342.0
180325,84.0
180327,142.0
180328,35.0
180329,342.0
180330,1403.0
180336,1580.0
180337,
180338,1574.0
180339,686.0
180340,1483.0
180341,984.0
180342,1.0
180343,
180349,928.0
180351,
180352,1172.0
180353,172.0
180358,
180362,959.0
180363,1317.0
180364,
180365,619.0
180366,360.0
180367,1493.0
180369,1584.0
180373,
180375,1051.0
180377,
180380,671.0
180385,429.0
180389,471.0
180393,154.0
180394,1114.0
180395,1084.0
180398,769.0
180400,1176.0
180401,789.0
180404,126.0
180405,1037.0
180406,160.0
180407,1135.0
180410,217.0
180413,806.0
180415,1022.0
180417,1022.0
180420,1493.0
180426,
180427,828.0
180434,1578.0
180441,1171.0
180444,730.0
180445,691.0
180451,
180453,
180458,1283.0
180462,589.0
180463,1111.0
180464,142.0
180465,746.0
180467,
180473,977.0
180475,209.0
180477,1680.0
180480,1694.0
180481,558.0
180482,452.0
180483,1171.0
180484,1248.0
180485,
180490,
180492,219.0
180497,792.0
180500,64.0
180503,1007.0
180505,847.0
180509,56.0
180512,
180514,936.0
180515,606.0
180516,
180519,565.0
180525,
180527,1393.0
180529,1589.0
180530,1256.0
180533,34.0
180534,739.0
180536,1375.0
180544,1694.0
180547,360.0
180550,
180552,921.0
180558,491.0
180561,282.0
180566,616.0
180568,1553.0
180570,936.0
180571,1393.0
180572,686.0
180573,565.0
180576,1555.0
180578,1098.0
180581,1375.0
180584,
180588,683.0
180589,769.0
180592,499.0
180595,730.0
180597,
180602,
180603,627.0
180604,1493.0
180605,1483.0
180611,337.0
180612,1221.0
180617,1059.0
180620,892.0
180627,683.0
180630,1114.0
180635,1255.0
180638,1171.0
180639,1593.0
180640,
180644,624.0
180645,360.0
180652,1542.0
180654,1343.0
180656,1072.0
180658,589.0
180659,1235.0
180665,1680.0
180666,496.0
180669,769.0
180672,269.0
180676,1163.0
180678,1076.0
180681,196.0
180684,374.0
180685,491.0
180694,1119.0
180695,
180699,
180702,
180705,1196.0
180706,936.0
180707,196.0
180716,977.0
180726,828.0
180727,
180728,
180730,589.0
180731,1483.0
180736,449.0
180739,686.0
180743,479.0
180751,529.0
180753,942.0
180754,1172.0
180755,242.0
180763,1610.0
180766,1483.0
180768,1498.0
180772,474.0
180774,844.0
180777,491.0
180781,1650.0
180783,499.0
180784,707.0
180786,227.0
180787,
180789,342.0
180792,1248.0
180796,
180798,167.0
180799,1256.0
180807,337.0
180812,1250.0
180817,417.0
180825,1483.0
180827,
180831,
180833,914.0
180834,704.0
180837,1421.0
180838,
180841,
180843,1680.0
180850,1171.0
180851,196.0
180852,84.0
180853,1578.0
180857,1535.0
180858,858.0
180861,1384.0
180868,1385.0
180870,535.0
180871,1061.0
180876,973.0
180879,
180884,1634.0
180890,421.0
180891,
180892,
180895,844.0
180896,126.0
180897,1196.0
180900,
180901,330.0
180905,774.0
180906,
180908,646.0
180909,64.0
180911,1680.0
180913,1317.0
180918,48.0
180921,610.0
180923,
180924,984.0
180929,84.0
180935,808.0
180937,
180940,
180942,531.0
180944,1483.0
180951,1578.0
180953,1317.0
180954,443.0
180956,1609.0
180957,
180959,1421.0
180962,1279.0
180965,686.0
180968,
180970,84.0
180976,769.0
180979,1048.0
180981,
180985,561.0
180989,646.0
180992,491.0
180994,392.0
181000,1511.0
181002,343.0
181004,
181005,84.0
181011,
181012,126.0
181013,589.0
181014,1247.0
181019,1256.0
181021,195.0
181025,828.0
181026,191.0
181028,914.0
181032,
181035,1483.0
181038,195.0
181039,1221.0
181040,
181041,1378.0
181045,509.0
181047,1413.0
181049,491.0
181050,683.0
181051,1421.0
181057,769.0
181058,730.0
181067,683.0
181069,35.0
181074,646.0
181077,324.0
181078,242.0
181079,612.0
181080,618.0
181082,
181087,
181089,1625.0
181090,646.0
181096,282.0
181098,1163.0
181100,208.0
181101,1500.0
181102,969.0
181103,1.0
181106,242.0
181107,1076.0
181109,999.0
181120,1197.0
181121,1690.0
181127,196.0
181130,1338.0
181137,
181138,531.0
181142,
181144,195.0
181146,1607.0
181147,390.0
181148,
181149,1078.0
181155,342.0
181159,330.0
181160,1007.0
181162,1248.0
181165,1255.0
181171,158.0
181173,48.0
181175,491.0
181181,438.0
181182,1286.0
181183,1.0
181186,723.0
181188,218.0
181193,268.0
181201,1526.0
181202,1051.0
181204,230.0
181207,
181213,
181215,535.0
181217,1418.0
181218,227.0
181227,373.0
181228,730.0
181229,1639.0
181230,1116.0
181231,117.0
181233,1680.0
181234,
181237,769.0
181242,1589.0
181243,
181246,50.0
181247,
181248,
181252,
181254,
181256,330.0
181258,977.0
181260,589.0
181261,1680.0
181270,1179.0
181273,589.0
181276,1070.0
181279,
181280,175.0
181281,619.0
181282,792.0
181283,1135.0
181284,1221.0
181292,
181293,1262.0
181296,277.0
181297,195.0
181298,1483.0
181299,1300.0
181304,
181309,1675.0
181311,352.0
181315,1421.0
181317,769.0
181321,256.0
181324,
181328,1179.0
181331,
181332,1578.0
181338,1261.0
181339,
181340,999.0
181341,862.0
181343,639.0
181351,1219.0
181352,
181353,1500.0
181354,205.0
181363,1483.0
181365,959.0
181369,1393.0
181371,
181373,1254.0
181376,561.0
181381,342.0
181384,230.0
181385,1250.0
181387,1070.0
181389,
181392,242.0
181394,1663.0
181396,464.0
181401,646.0
181403,
181404,360.0
181405,769.0
181412,
181416,
181417,799.0
181427,959.0
181431,1018.0
181439,730.0
181441,92.0
181442,730.0
181445,1680.0
181449,242.0
181451,
181453,497.0
181457,1087.0
181458,267.0
181459,475.0
181462,72.0
181469,1091.0
181471,535.0
181483,1578.0
181485,844.0
181491,1421.0
181492,1680.0
181493,926.0
181503,1234.0
181506,1530.0
181510,1231.0
181514,438.0
181518,1511.0
181520,491.0
181522,671.0
181523,
181524,1084.0
181525,263.0
181526,565.0
181527,1663.0
181531,1593.0
181532,486.0
181535,792.0
181540,1286.0
181541,1533.0
181543,589.0
181547,1051.0
181549,1076.0
181550,279.0
181551,
181553,1680.0
181555,686.0
181561,316.0
181566,927.0
181569,248.0
181572,1002.0
181576,1205.0
181578,342.0
181582,
181585,35.0
181586,84.0
181590,
181594,320.0
181595,
181596,578.0
181599,1473.0
181600,242.0
181601,330.0
181604,782.0
181605,1225.0
181606,342.0
181608,
181609,256.0
181617,1171.0
181621,999.0
181623,239.0
181625,
181628,1477.0
181636,833.0
181637,683.0
181638,
181641,1196.0
181644,3.0
181647,
181650,315.0
181651,331.0
181653,1035.0
181654,414.0
181662,619.0
181666,618.0
181672,969.0
181673,926.0
181675,858.0
181676,1421.0
181677,1355.0
181680,637.0
181681,342.0
181686,1233.0
181687,279.0
181689,589.0
181692,1179.0
181695,1578.0
181704,
181705,1026.0
181709,196.0
181711,691.0
181712,558.0
181721,1663.0
181725,
181726,1007.0
181729,646.0
181733,1254.0
181734,
181735,1567.0
181739,
181743,1.0
181747,769.0
181748,1061.0
181753,1680.0
181760,1186.0
181761,367.0
181762,84.0
181764,1578.0
181770,1117.0
181774,996.0
181775,324.0
181777,1623.0
181778,491.0
181780,1542.0
181782,
181783,1221.0
181785,209.0
181788,
181790,126.0
181795,1007.0
181797,1578.0
181798,725.0
181799,928.0
181803,
181804,1305.0
181805,
181807,1051.0
181808,491.0
181811,619.0
181822,
181823,
181824,196.0
181825,173.0
181826,1432.0
181827,342.0
181830,1250.0
181831,1254.0
181833,1503.0
181835,1279.0
181837,691.0
181845,618.0
181851,729.0
181852,1393.0
181856,
181858,1680.0
181859,1172.0
181863,
181867,282.0
181870,1163.0
181871,491.0
181873,
181874,1343.0
181884,130.0
181887,1483.0
181888,1253.0
181890,769.0
181894,739.0
181895,1421.0
181899,
181900,479.0
181901,1628.0
181904,
181906,
181907,
181911,
181912,64.0
181914,637.0
181921,
181923,1511.0
181928,876.0
181930,
181932,302.0
181939,624.0
181940,1663.0
181941,1051.0
181944,1018.0
181946,1344.0
181948,421.0
181951,844.0
181955,342.0
181956,1429.0
181959,1498.0
181961,1650.0
181963,1483.0
181964,928.0
181969,
181971,535.0
181972,1578.0
181973,509.0
181974,
181975,
181977,48.0
181979,1362.0
181981,471.0
181983,1051.0
181987,
181989,876.0
181990,
181994,936.0
181995,1680.0
181999,
182000,1384.0
182002,1188.0
182003,1645.0
182005,84.0
182006,
182009,1043.0
182010,1483.0
182016,3.0
182019,988.0
182030,333.0
182033,
182038,
182042,1163.0
182043,1623.0
182047,1344.0
182049,1639.0
182050,1026.0
182051,390.0
182055,
182056,926.0
182057,988.0
182058,196.0
182059,1338.0
182066,589.0
182067,646.0
182068,
182069,1477.0
182075,225.0
182078,564.0
182079,1625.0
182083,1209.0
182086,1244.0
182089,
182093,1279.0
182095,984.0
182099,1344.0
182100,1358.0
182101,988.0
182103,746.0
182107,1221.0
182109,858.0
182110,263.0
182114,
182118,437.0
182124,1130.0
182126,1233.0
182128,1685.0
182129,1421.0
182131,1279.0
182132,479.0
182133,
182134,
182137,789.0
182138,316.0
182141,5.0
182149,1466.0
182156,191.0
182157,124.0
182167,774.0
182172,739.0
182181,50.0
182182,959.0
182183,1073.0
182184,1233.0
182185,1003.0
182186,
182188,1114.0
182199,1263.0
182202,769.0
182205,844.0
182207,1059.0
182208,242.0
182209,1038.0
182211,818.0
182212,1250.0
182213,427.0
182216,1135.0
182217,741.0
182223,1595.0
182229,
182230,196.0
182231,330.0
182238,1135.0
182240,1263.0
182242,
182246,627.0
182248,833.0
182250,1113.0
182251,637.0
182253,5.0
182265,
182267,1196.0
182268,936.0
182274,525.0
182275,
182276,1286.0
182278,342.0
182280,
182281,1216.0
182283,1385.0
182285,
182286,1244.0
182290,403.0
182293,1312.0
182294,1373.0
182295,58.0
182296,987.0
182302,195.0
182304,707.0
182305,414.0
182306,342.0
182307,677.0
182310,1385.0
182311,1418.0
182313,633.0
182314,1355.0
182318,828.0
182320,1344.0
182321,1205.0
182322,1477.0
182324,479.0
182325,739.0
182328,1650.0
182330,959.0
182331,
182333,224.0
182334,637.0
182337,
182339,
182341,972.0
182344,1114.0
182349,1119.0
182351,1279.0
182352,496.0
182357,3.0
182365,242.0
182369,646.0
182371,
182374,
182378,242.0
182381,
182382,1317.0
182387,
182392,1680.0
182393,
182403,1558.0
182405,1221.0
182407,1135.0
182408,1404.0
182409,196.0
182410,1573.0
182413,741.0
182415,1617.0
182419,243.0
182421,1578.0
182422,1248.0
182424,624.0
182427,491.0
182428,799.0
182432,
182435,656.0
182437,1280.0
182444,352.0
182445,828.0
182448,269.0
182450,1477.0
182452,959.0
182454,196.0
182455,1483.0
182457,1593.0
182458,839.0
182459,
182461,324.0
182466,1250.0
182472,173.0
182473,1498.0
182476,1535.0
182477,1070.0
182479,578.0
182482,706.0
182483,624.0
182486,637.0
182488,660.0
182492,1663.0
182496,
182498,958.0
182502,126.0
182509,
182514,342.0
182515,
182516,
182518,1282.0
182522,51.0
182523,
182526,618.0
182527,1366.0
182528,976.0
182531,1493.0
182532,
182533,746.0
182534,
182535,769.0
182539,1483.0
182540,1244.0
182546,1473.0
182548,999.0
182557,516.0
182561,1480.0
182564,1250.0
182569,1074.0
182570,1680.0
182571,804.0
182572,619.0
182573,1445.0
182574,421.0
182575,486.0
182576,1.0
182582,944.0
182589,
182591,769.0
182593,126.0
182596,1221.0
182599,342.0
182601,1570.0
182602,1250.0
182608,438.0
182615,491.0
182616,
182618,173.0
182619,565.0
182634,1007.0
182635,499.0
182638,1237.0
182642,478.0
182643,427.0
182644,342.0
182647,1434.0
182648,741.0
182652,1378.0
182655,1642.0
182656,1663.0
182662,
182665,35.0
182670,1007.0
182673,1078.0
182676,959.0
182677,
182680,1388.0
182681,1421.0
182688,1250.0
182690,131.0
182691,
182692,1528.0
182695,35.0
182697,
182702,
182706,
182712,624.0
182716,1504.0
182717,256.0
182718,936.0
182720,242.0
182723,618.0
182724,1542.0
182725,
182726,1390.0
182729,279.0
182730,1091.0
182732,816.0
182734,1324.0
182738,394.0
182741,1317.0
182745,1091.0
182746,
182748,1103.0
182751,209.0
182753,84.0
182754,
182757,1250.0
182759,1617.0
182761,1171.0
182762,491.0
182766,1603.0
182767,1421.0
182768,789.0
182771,1248.0
182772,1233.0
182775,1061.0
182776,437.0
182778,124.0
182779,230.0
182782,1421.0
182784,
182785,224.0
182795,959.0
182796,1.0
182800,1078.0
182803,360.0
182804,48.0
182805,1186.0
182814,1059.0
182815,1483.0
182816,84.0
182819,1163.0
182823,562.0
182824,
182827,256.0
182829,209.0
182830,224.0
182831,
182832,926.0
182834,729.0
182835,
182839,1018.0
182842,656.0
182844,1051.0
182848,1051.0
182852,64.0
182859,
182860,1163.0
182862,1250.0
182865,366.0
182867,1018.0
182871,1445.0
182872,792.0
182879,196.0
182880,684.0
182881,
182888,1043.0
182889,342.0
182893,1378.0
182894,
182897,1069.0
182901,1535.0
182904,739.0
182906,196.0
182908,
182909,225.0
182910,151.0
182914,72.0
182916,1.0
182927,1374.0
182930,1205.0
182932,589.0
182933,53.0
182943,1483.0
182945,499.0
182949,
182951,1616.0
182955,1231.0
182957,
182963,1171.0
182967,464.0
182972,342.0
182973,1250.0
182976,1029.0
182984,342.0
182985,862.0
182986,416.0
182991,295.0
182992,1454.0
182993,618.0
182997,421.0
182999,1208.0
183000,493.0
183001,414.0
183004,1578.0
183006,406.0
183009,1196.0
183016,261.0
183017,342.0
183020,1378.0
183027,1.0
183028,
183030,1387.0
183033,1441.0
183034,1412.0
183035,1298.0
183040,686.0
183041,730.0
183043,1179.0
183049,1020.0
183050,707.0
183056,96.0
183057,406.0
183061,959.0
183066,406.0
183067,196.0
183068,1375.0
183070,1578.0
183071,225.0
183072,1070.0
183075,342.0
183080,686.0
183081,333.0
183082,1026.0
183083,491.0
183087,1018.0
183088,331.0
183092,1393.0
183094,330.0
183095,1171.0
183097,491.0
183098,959.0
183104,977.0
183106,1477.0
183107,610.0
183108,1578.0
183109,
183113,
183120,1421.0
183121,1006.0
183124,1135.0
183126,730.0
183127,248.0
183129,176.0
183130,263.0
183135,
183136,
183137,1051.0
183138,646.0
183141,985.0
183143,84.0
183146,
183147,589.0
183149,126.0
183152,
183157,959.0
183158,
183160,821.0
183171,
183176,185.0
183178,984.0
183180,
183183,64.0
183184,1241.0
183191,628.0
183196,1575.0
183210,1511.0
183215,
183219,1483.0
183224,
183226,1434.0
183228,1051.0
183229,202.0
183230,1409.0
183233,730.0
183235,1073.0
183236,218.0
183238,463.0
183244,730.0
183246,1418.0
183248,1191.0
183256,1054.0
183258,1135.0
183262,256.0
183263,1085.0
183264,1373.0
183271,507.0
183274,635.0
183283,959.0
183286,1355.0
183289,606.0
183291,1061.0
183293,
183301,196.0
183304,1007.0
183305,769.0
183309,
183310,1248.0
183311,637.0
183312,1378.0
183313,1483.0
183316,1127.0
183319,1279.0
183321,1250.0
183322,268.0
183331,1040.0
183332,1038.0
183342,1483.0
183344,1435.0
183345,619.0
183347,491.0
183351,1076.0
183358,1367.0
183361,48.0
183362,936.0
183365,1220.0
183366,769.0
183371,1483.0
183373,1526.0
183374,
183375,1542.0
183376,1542.0
183379,360.0
183380,1051.0
183382,1584.0
183383,
183387,227.0
183389,1477.0
183391,959.0
183392,126.0
183394,1378.0
183395,1051.0
183396,209.0
183397,1135.0
183400,1536.0
183411,589.0
183417,1192.0
183425,650.0
183431,1498.0
183432,414.0
183435,
183439,1135.0
183444,799.0
183445,516.0
183446,697.0
183447,1142.0
183455,289.0
183459,256.0
183463,
183464,1035.0
183467,535.0
183472,1103.0
183477,491.0
183478,1560.0
183480,987.0
183481,
183484,1483.0
183486,196.0
183491,1076.0
183495,769.0
183501,1002.0
183502,1006.0
183510,1375.0
183511,959.0
183514,56.0
183519,1415.0
183522,
183524,228.0
183525,333.0
183527,1542.0
183534,196.0
183535,1421.0
183538,1441.0
183539,421.0
183541,333.0
183546,1375.0
183548,1680.0
183553,
183556,1483.0
183558,769.0
183566,84.0
183572,
183574,618.0
183575,769.0
183579,352.0
183595,1404.0
183603,1040.0
183605,1477.0
183606,196.0
183607,1628.0
183610,405.0
183615,1317.0
183616,1051.0
183627,430.0
183630,82.0
183634,952.0
183635,471.0
183637,1680.0
183638,1421.0
183639,1205.0
183640,175.0
183641,
183643,
183645,
183646,967.0
183650,438.0
183653,64.0
183657,
183659,1044.0
183662,884.0
183664,1279.0
183667,342.0
183668,
183669,1344.0
183670,958.0
183671,1375.0
183672,1378.0
183673,
183675,598.0
183677,491.0
183679,256.0
183684,589.0
183685,799.0
183686,1595.0
183688,176.0
183690,624.0
183695,1493.0
183697,956.0
183699,914.0
183701,617.0
183705,816.0
183706,1196.0
183707,223.0
183710,914.0
183711,337.0
183712,1478.0
183713,959.0
183715,1344.0
183718,1114.0
183721,535.0
183722,1186.0
183727,342.0
183728,806.0
183730,697.0
183731,1219.0
183736,924.0
183737,
183739,1624.0
183741,358.0
183742,
183744,1231.0
183753,619.0
183754,421.0
183756,411.0
183758,799.0
183759,1578.0
183762,496.0
183774,516.0
183782,624.0
183784,1179.0
183787,342.0
183788,737.0
183790,833.0
183793,707.0
183794,72.0
183798,263.0
183800,
183802,390.0
183804,1163.0
183807,242.0
183810,1172.0
183811,342.0
183813,1593.0
183814,191.0
183815,683.0
183819,173.0
183821,1483.0
183827,191.0
183828,311.0
183834,1626.0
183838,360.0
183840,342.0
183841,1114.0
183844,126.0
183847,282.0
183852,991.0
183853,
183854,1312.0
183857,624.0
183858,1589.0
183859,
183860,48.0
183861,1575.0
183865,959.0
183870,1096.0
183871,928.0
183874,739.0
183875,722.0
183877,
183883,72.0
183884,324.0
183887,1007.0
183889,
183893,1007.0
183898,
183899,72.0
183905,558.0
183907,65.0
183913,624.0
183916,844.0
183918,499.0
183921,987.0
183924,1196.0
183925,
183926,1051.0
183930,589.0
183933,163.0
183935,1498.0
183939,421.0
183940,228.0
183942,624.0
183943,
183948,1697.0
183950,126.0
183952,
183954,
183955,959.0
183958,
183965,133.0
183967,1117.0
183969,438.0
183972,1433.0
183974,535.0
183977,769.0
183978,967.0
183979,988.0
183982,72.0
183983,1220.0
183989,471.0
183990,1172.0
183993,
183997,1051.0
184000,72.0
184004,481.0
184005,1421.0
184006,263.0
184010,1221.0
184011,624.0
184014,471.0
184016,324.0
184017,417.0
184018,242.0
184021,
184023,
184026,
184030,56.0
184032,
184033,1263.0
184036,
184039,956.0
184041,769.0
184042,807.0
184043,1617.0
184044,
184045,471.0
184048,926.0
184050,
184053,172.0
184055,531.0
184058,1142.0
184059,
184060,1069.0
184062,
184063,719.0
184067,330.0
184072,1173.0
184073,50.0
184074,324.0
184075,1172.0
184079,1690.0
184080,256.0
184081,1007.0
184086,928.0
184090,1265.0
184095,1221.0
184099,205.0
184100,
184114,126.0
184121,324.0
184126,124.0
184127,1605.0
184130,1053.0
184131,1455.0
184132,1409.0
184135,997.0
184141,1584.0
184145,1240.0
184148,881.0
184149,1634.0
184155,575.0
184160,452.0
184163,746.0
184164,242.0
184167,1522.0
184169,1196.0
184170,
184171,
184173,421.0
184174,86.0
184180,967.0
184186,209.0
184191,1535.0
184196,618.0
184198,
184199,
184201,1070.0
184202,936.0
184203,
184204,808.0
184205,282.0
184206,1117.0
184208,315.0
184209,1244.0
184212,342.0
184214,525.0
184215,
184217,1143.0
184218,1254.0
184220,209.0
184222,1373.0
184224,356.0
184227,876.0
184231,342.0
184233,707.0
184235,1672.0
184239,769.0
184241,665.0
184242,1514.0
184248,1533.0
184249,196.0
184253,1029.0
184254,396.0
184256,799.0
184258,706.0
184261,1186.0
184266,
184275,242.0
184279,1385.0
184280,782.0
184282,481.0
184284,1544.0
184285,196.0
184286,
184287,523.0
184288,774.0
184292,1317.0
184294,
184300,
184304,167.0
184306,1250.0
